user,task_id,query_id,UCTR,QCTR,MaxRR,MinRR,MeanRR,MaxRRow,MinRRow,MeanRRow,PLC,MaxScroll,QDT,SCD,ACD,TTFC,TTLC,DsatCC,DsatCR
2016011330,12,1,1,2,0.2,0.07692307692307693,0.13846153846153847,1.0,0.5,0.75,0.004913811742044538,8900.0,95830,1599,799.5,-1499518806667,-1499518806230,2,1.0
2016011330,12,2,0,0,0,0,0,0,0,0,0,1500.0,16634,0,0,2000000,2000000,0,0
2015012820,1,1,1,2,0.011764705882352941,0.006329113924050633,0.009046909903201786,0.07142857142857142,0.041666666666666664,0.05654761904761904,0.0003967548626275964,14000.0,44382,469,234.5,-1499675244600,-1499675241990,2,1.0
2015012820,1,2,1,4,0.045454545454545456,0.007462686567164179,0.022907479647218454,0.25,0.047619047619047616,0.13630952380952382,0.0008934554389099843,5600.0,52756,2353,588.25,-1499675287928,-1499675287542,4,1.0
2015012820,2,1,0,0,0,0,0,0,0,0,0,0.0,6240,0,0,2000000,2000000,0,0
2015012820,2,2,1,4,0.2,0.007692307692307693,0.06401598880047157,1.0,0.05555555555555555,0.3513888888888889,0.0010353094889479417,4800.0,111567,3632,908.0,-1499673771710,-1499673768128,4,1.0
2015012820,2,3,1,2,0.08333333333333333,0.022727272727272728,0.053030303030303025,0.5,0.125,0.3125,0.0011333692233587397,7100.0,62744,1251,625.5,-1499673883412,-1499673882528,2,1.0
2015012820,2,4,1,2,0.011627906976744186,0.011111111111111112,0.01136950904392765,0.07692307692307693,0.07142857142857142,0.07417582417582418,0.0006644379204023304,2900.0,52455,2877,1438.5,-1499673943880,-1499673943710,2,1.0
2015012820,2,5,1,3,0.034482758620689655,0.018518518518518517,0.028083759046402725,0.2,0.1111111111111111,0.17037037037037037,0.0014902071040159592,2000.0,52112,2289,763.0,-1499673998749,-1499673997712,3,1.0
2015012820,2,6,0,0,0,0,0,0,0,0,0,1200.0,23132,0,0,2000000,2000000,0,0
2015012820,3,1,1,1,0.008064516129032258,0.008064516129032258,0.008064516129032258,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.00030845728175105027,5600.0,92062,1617,1617.0,-1499672691516,-1499672691516,1,1.0
2015012820,3,2,1,2,0.014925373134328358,0.008849557522123894,0.011887465328226127,0.1111111111111111,0.07142857142857142,0.09126984126984126,0.0006648620095520725,5400.0,77072,1535,767.5,-1499672785156,-1499672784026,2,1.0
2015012820,3,3,0,0,0,0,0,0,0,0,0,700.0,8797,0,0,2000000,2000000,0,0
2015012820,4,1,1,2,0.023809523809523808,0.018518518518518517,0.021164021164021163,0.16666666666666666,0.125,0.14583333333333331,0.0011877119323479282,3500.0,51460,2487,1243.5,-1499672155754,-1499672155398,2,1.0
2015012820,5,1,1,4,0.05555555555555555,0.034482758620689655,0.042926245210727965,0.3333333333333333,0.25,0.2708333333333333,0.004915423986040196,1100.0,29101,2542,635.5,-1499673528390,-1499673528138,4,1.0
2015012820,5,2,1,3,0.5,0.07142857142857142,0.30158730158730157,1.0,0.3333333333333333,0.7777777777777778,0.005000591736688841,15300.0,60637,2075,691.6666666666666,-1499673558042,-1499673557871,3,1.0
2015012820,5,3,0,0,0,0,0,0,0,0,0,2600.0,8450,0,0,2000000,2000000,0,0
2015012820,6,1,0,0,0,0,0,0,0,0,0,1600.0,22156,0,0,2000000,2000000,0,0
2015012820,6,2,1,4,0.027777777777777776,0.019230769230769232,0.023828042445063723,0.16666666666666666,0.125,0.15029761904761904,0.0023799621467020565,1300.0,36965,4204,1051.0,-1499672515511,-1499672515047,4,1.0
2015012820,7,1,1,8,0.5,0.007352941176470588,0.08720524847870183,1.0,0.05,0.2701206140350877,0.0019012703575552801,10400.0,77005,7594,949.25,-1499674300196,-1499674295875,8,1.0
2015012820,9,1,1,3,0.0625,0.0035714285714285713,0.027871762740183794,0.3333333333333333,0.03125,0.16914682539682538,0.0004413759985028526,27900.0,96310,3942,1314.0,-1499675612466,-1499675613924,3,1.0
2015012820,9,3,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.005050505050505051,0.0,9570,205,205.0,-1499675775932,-1499675775932,1,1.0
2015012820,9,4,0,0,0,0,0,0,0,0,0,6800.0,15077,0,0,2000000,2000000,0,0
2015012820,9,5,0,0,0,0,0,0,0,0,0,1100.0,10318,0,0,2000000,2000000,0,0
2015012820,9,6,0,0,0,0,0,0,0,0,0,8000.0,21971,0,0,2000000,2000000,0,0
2015012820,9,7,0,0,0,0,0,0,0,0,0,2300.0,18859,0,0,2000000,2000000,0,0
2015012820,9,8,0,0,0,0,0,0,0,0,0,15500.0,25947,0,0,2000000,2000000,0,0
2015012820,9,9,0,0,0,0,0,0,0,0,0,7900.0,97911,0,0,2000000,2000000,0,0
2015012820,10,1,1,2,0.047619047619047616,0.022222222222222223,0.03492063492063492,0.25,0.125,0.1875,0.0012102259249756745,1100.0,77324,1757,878.5,-1499672330656,-1499672329776,2,1.0
2015012820,11,2,0,0,0,0,0,0,0,0,0,0.0,347217,0,0,2000000,2000000,0,0
2015012820,11,3,0,0,0,0,0,0,0,0,0,700.0,18839,0,0,2000000,2000000,0,0
2015012820,11,4,1,1,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0016862041521091041,700.0,13474,524,524.0,-1499675082085,-1499675082085,1,1.0
2015012820,12,1,1,2,0.029411764705882353,0.015873015873015872,0.022642390289449112,0.16666666666666666,0.1,0.13333333333333333,0.0009624486232894281,5300.0,35560,1859,929.5,-1499673147590,-1499673146464,2,1.0
2015012820,12,2,1,1,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.25,0.25,0.25,0.001247831892087498,14900.0,85016,521,521.0,-1499673183788,-1499673183788,1,1.0
2015012820,12,3,0,0,0,0,0,0,0,0,0,0.0,3916,0,0,2000000,2000000,0,0
2015012820,12,4,1,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5,0.5,0.5,0.002507044795876413,12200.0,34303,586,586.0,-1499673273801,-1499673273801,1,1.0
2015012820,12,5,0,0,0,0,0,0,0,0,0,5500.0,17250,0,0,2000000,2000000,0,0
2015012820,12,6,0,0,0,0,0,0,0,0,0,2100.0,9686,0,0,2000000,2000000,0,0
2015012820,12,7,0,0,0,0,0,0,0,0,0,2000.0,10518,0,0,2000000,2000000,0,0
2015011753,1,1,0,0,0,0,0,0,0,0,0,3700.0,15995,0,0,2000000,2000000,0,0
2015011753,3,1,0,0,0,0,0,0,0,0,0,1000.0,32928,0,0,2000000,2000000,0,0
2015011753,3,2,0,0,0,0,0,0,0,0,0,3400.0,39435,0,0,2000000,2000000,0,0
2015011753,3,3,1,3,0.25,0.019230769230769232,0.10561660561660562,1.0,0.16666666666666666,0.5,0.002225519287833828,1700.0,174293,1785,595.0,-1499686427605,-1499686426501,3,1.0
2015011753,3,4,1,2,1.0,0.02564102564102564,0.5128205128205128,1.0,0.25,0.625,0.002443353894156353,800.0,249351,578,289.0,-1499686602160,-1499686601293,2,1.0
2015011753,4,1,1,4,0.018518518518518517,0.00641025641025641,0.013176638176638176,0.125,0.043478260869565216,0.08757411067193677,0.0008188103667942919,11500.0,193929,4194,1048.5,-1499684545393,-1499684547936,4,1.0
2015011753,4,2,0,0,0,0,0,0,0,0,0,15700.0,47560,0,0,2000000,2000000,0,0
2015011753,4,3,1,1,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0003922496182430591,4600.0,69885,1062,1062.0,-1499684790103,-1499684790103,1,1.0
2015011753,4,4,1,3,0.014705882352941176,0.007751937984496124,0.012316857986875235,0.09090909090909091,0.05,0.07727272727272727,0.0007081808580602549,3900.0,209873,2908,969.3333333333334,-1499684860192,-1499684858310,3,1.0
2015011753,5,1,0,0,0,0,0,0,0,0,0,3200.0,26119,0,0,2000000,2000000,0,0
2015011753,5,2,0,0,0,0,0,0,0,0,0,3600.0,18561,0,0,2000000,2000000,0,0
2015011753,7,1,0,0,0,0,0,0,0,0,0,4000.0,64844,0,0,2000000,2000000,0,0
2015011753,7,2,0,0,0,0,0,0,0,0,0,3000.0,51031,0,0,2000000,2000000,0,0
2015011753,7,3,0,0,0,0,0,0,0,0,0,1730.0,70328,0,0,2000000,2000000,0,0
2015011753,8,1,0,0,0,0,0,0,0,0,0,2500.0,24543,0,0,2000000,2000000,0,0
2015011753,9,1,0,0,0,0,0,0,0,0,0,8000.0,52469,0,0,2000000,2000000,0,0
2015011753,9,2,1,2,0.3333333333333333,0.01639344262295082,0.17486338797814208,1.0,0.09090909090909091,0.5454545454545454,0.0008587376556462001,4000.0,158742,620,310.0,-1499685705510,-1499685704117,2,1.0
2015011753,9,3,0,0,0,0,0,0,0,0,0,4500.0,38919,0,0,2000000,2000000,0,0
2015011753,9,4,0,0,0,0,0,0,0,0,0,4100.0,28299,0,0,2000000,2000000,0,0
2015011753,9,6,0,0,0,0,0,0,0,0,0,1500.0,24058,0,0,2000000,2000000,0,0
2015011753,9,7,0,0,0,0,0,0,0,0,0,6100.0,31937,0,0,2000000,2000000,0,0
2015011753,10,1,0,0,0,0,0,0,0,0,0,6400.0,154868,0,0,2000000,2000000,0,0
2015011753,11,1,1,1,0.007633587786259542,0.007633587786259542,0.007633587786259542,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.00034193657144986924,2900.0,101928,1356,1356.0,-1499687037434,-1499687037434,1,1.0
2015011753,11,2,1,1,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.25,0.25,0.25,0.001243314078542637,3100.0,114461,818,818.0,-1499687141732,-1499687141732,1,1.0
2015011753,11,3,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.005050505050505051,0.0,50478,323,323.0,-1499687257508,-1499687257508,1,1.0
2015012610,3,1,0,0,0,0,0,0,0,0,0,0.0,10856,0,0,2000000,2000000,0,0
2015012610,3,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0037313432835820895,800.0,21335,102,102.0,-1499737095907,-1499737095907,1,1.0
2015012610,3,3,1,2,0.021739130434782608,0.02127659574468085,0.02150786308973173,0.25,0.25,0.25,0.0022547787216532036,2800.0,34451,1152,576.0,-1499737116461,-1499737116487,2,1.0
2015012610,4,1,0,0,0,0,0,0,0,0,0,1000.0,8350,0,0,2000000,2000000,0,0
2015012610,4,2,1,6,0.1,0.011494252873563218,0.03586785582036164,0.5,0.07692307692307693,0.21143162393162393,0.0021930706278395695,12900.0,71021,5815,969.1666666666666,-1499735583752,-1499735581260,6,1.0
2015012610,4,3,1,2,0.058823529411764705,0.05555555555555555,0.05718954248366013,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0032858203707719705,100.0,118461,1247,623.5,-1499735654893,-1499735654925,2,1.0
2015012610,4,4,0,0,0,0,0,0,0,0,0,0.0,1594,0,0,2000000,2000000,0,0
2015012610,4,5,1,1,0.25,0.25,0.25,1.0,1.0,1.0,0.005050505050505051,2100.0,31291,948,948.0,-1499735775767,-1499735775767,1,1.0
2015012610,4,6,0,0,0,0,0,0,0,0,0,600.0,5240,0,0,2000000,2000000,0,0
2015012610,5,1,0,0,0,0,0,0,0,0,0,800.0,19434,0,0,2000000,2000000,0,0
2015012610,5,2,0,0,0,0,0,0,0,0,0,2000.0,44486,0,0,2000000,2000000,0,0
2015012610,5,3,0,0,0,0,0,0,0,0,0,1500.0,17927,0,0,2000000,2000000,0,0
2015012610,6,1,0,0,0,0,0,0,0,0,0,720.0,7505,0,0,2000000,2000000,0,0
2015012610,6,2,0,0,0,0,0,0,0,0,0,1760.0,15475,0,0,2000000,2000000,0,0
2015012610,6,3,0,0,0,0,0,0,0,0,0,2640.0,31187,0,0,2000000,2000000,0,0
2015012610,6,4,1,9,1.0,0.025,0.1941027019458392,1.0,0.16666666666666666,0.5092592592592592,0.007154213036565978,1840.0,32116,5585,620.5555555555555,-1499737577879,-1499737576449,9,1.0
2015012610,6,5,0,0,0,0,0,0,0,0,0,2480.0,26853,0,0,2000000,2000000,0,0
2015012610,6,6,1,5,0.14285714285714285,0.015151515151515152,0.045932539682539686,0.5,0.1,0.21833333333333332,0.002440306443922002,7200.0,84750,3318,663.6,-1499737637177,-1499737635040,5,1.0
2015012610,7,1,1,2,0.022727272727272728,0.0125,0.017613636363636366,0.2,0.1111111111111111,0.15555555555555556,0.0010680480087579937,2000.0,52697,1192,596.0,-1499734849301,-1499734848482,2,1.0
2015012610,7,2,0,0,0,0,0,0,0,0,0,1500.0,24853,0,0,2000000,2000000,0,0
2015012610,7,3,0,0,0,0,0,0,0,0,0,1400.0,16267,0,0,2000000,2000000,0,0
2015012610,9,1,0,0,0,0,0,0,0,0,0,0.0,8237,0,0,2000000,2000000,0,0
2015012610,9,2,0,0,0,0,0,0,0,0,0,800.0,7428,0,0,2000000,2000000,0,0
2015012610,9,3,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.005050505050505051,3300.0,16076,1503,1503.0,-1499735975116,-1499735975116,1,1.0
2015012610,9,4,0,0,0,0,0,0,0,0,0,1800.0,9822,0,0,2000000,2000000,0,0
2015012610,9,5,0,0,0,0,0,0,0,0,0,0.0,21040,0,0,2000000,2000000,0,0
2015012610,9,6,1,1,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0006756756756756757,6700.0,21008,504,504.0,-1499736021597,-1499736021597,1,1.0
2015012610,9,7,0,0,0,0,0,0,0,0,0,0.0,8252,0,0,2000000,2000000,0,0
2015012610,10,1,0,0,0,0,0,0,0,0,0,1040.0,12746,0,0,2000000,2000000,0,0
2015012610,10,2,0,0,0,0,0,0,0,0,0,400.0,51785,0,0,2000000,2000000,0,0
2015012610,11,1,0,0,0,0,0,0,0,0,0,0.0,45770,0,0,2000000,2000000,0,0
2015012610,11,2,0,0,0,0,0,0,0,0,0,1000.0,45746,0,0,2000000,2000000,0,0
2015012610,11,3,0,0,0,0,0,0,0,0,0,0.0,12944,0,0,2000000,2000000,0,0
2015012610,12,1,0,0,0,0,0,0,0,0,0,0.0,14987,0,0,2000000,2000000,0,0
2015012610,12,2,0,0,0,0,0,0,0,0,0,1500.0,13165,0,0,2000000,2000000,0,0
2015012610,12,3,0,0,0,0,0,0,0,0,0,1200.0,14213,0,0,2000000,2000000,0,0
2013011818,1,1,1,1,0.5,0.5,0.5,1.0,1.0,1.0,0.005050505050505051,800.0,37715,548,548.0,-1499741410462,-1499741410462,1,1.0
2013011818,1,2,1,3,1.0,0.029411764705882353,0.3550420168067227,1.0,0.16666666666666666,0.45555555555555555,0.0024529844644317253,400.0,75902,2146,715.3333333333334,-1499741448474,-1499741447621,3,1.0
2013011818,2,1,1,2,0.3333333333333333,0.07142857142857142,0.20238095238095238,1.0,0.3333333333333333,0.6666666666666666,0.0027397297804517538,0.0,79051,1871,935.5,-1499741206191,-1499741206017,2,1.0
2013011818,3,1,0,0,0,0,0,0,0,0,0,0.0,9147,0,0,2000000,2000000,0,0
2013011818,3,2,0,0,0,0,0,0,0,0,0,0.0,18242,0,0,2000000,2000000,0,0
2013011818,3,3,1,1,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.5,0.5,0.5,0.0020920502092050207,1900.0,56147,1561,1561.0,-1499740600865,-1499740600865,1,1.0
2013011818,4,1,1,1,0.05,0.05,0.05,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0016215602652872594,700.0,25430,1672,1672.0,-1499742324289,-1499742324289,1,1.0
2013011818,9,1,0,0,0,0,0,0,0,0,0,0.0,13454,0,0,2000000,2000000,0,0
2013011818,10,1,1,2,0.041666666666666664,0.021739130434782608,0.03170289855072464,0.25,0.125,0.1875,0.0011992018112744157,1000.0,164167,2811,1405.5,-1499740909043,-1499740908194,2,1.0
2013011818,10,2,0,0,0,0,0,0,0,0,0,0.0,18391,0,0,2000000,2000000,0,0
2015012739,1,1,1,2,0.14285714285714285,0.05263157894736842,0.09774436090225563,1.0,0.3333333333333333,0.6666666666666666,0.003343983922125302,2100.0,65826,471,235.5,-1499754066160,-1499754066539,2,1.0
2015012739,1,2,1,2,0.07692307692307693,0.05263157894736842,0.06477732793522267,0.5,0.3333333333333333,0.41666666666666663,0.0033143860928359545,500.0,50332,2718,1359.0,-1499754132654,-1499754132433,2,1.0
2015012739,1,3,0,0,0,0,0,0,0,0,0,700.0,32882,0,0,2000000,2000000,0,0
2015012739,3,1,1,6,0.1,0.01020408163265306,0.04124184086590102,0.5,0.08333333333333333,0.2569444444444444,0.002292571038179332,3000.0,108428,7073,1178.8333333333333,-1499753551255,-1499753548943,6,1.0
2015012739,4,1,1,5,0.16666666666666666,0.018518518518518517,0.05778640261398882,1.0,0.125,0.34833333333333333,0.0029697295467301793,1200.0,97169,5013,1002.6,-1499753885532,-1499753883989,5,1.0
2015012739,6,1,1,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,0.0037313432835820895,2400.0,94102,1702,1702.0,-1499752998652,-1499752998652,1,1.0
2015012739,7,1,1,3,0.3333333333333333,0.019230769230769232,0.13201412114455593,1.0,0.16666666666666666,0.5,0.0023510971786833857,1200.0,56296,2365,788.3333333333334,-1499754857870,-1499754856293,3,1.0
2015012739,7,2,1,2,1.0,0.5,0.75,1.0,1.0,1.0,0.010101010101010102,1100.0,53443,400,200.0,-1499754914463,-1499754914480,2,1.0
2015012739,9,1,1,2,1.0,0.041666666666666664,0.5208333333333334,1.0,0.3333333333333333,0.6666666666666666,0.0033337833940915358,1400.0,59466,1719,859.5,-1499754465741,-1499754465174,2,1.0
2015012739,9,2,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.005050505050505051,4100.0,65828,647,647.0,-1499754525434,-1499754525434,1,1.0
2015012739,10,1,1,1,0.1,0.1,0.1,0.5,0.5,0.5,0.0024509803921568627,1900.0,146230,1324,1324.0,-1499753242478,-1499753242478,1,1.0
2015012739,11,1,1,1,0.2,0.2,0.2,1.0,1.0,1.0,0.005050505050505051,0.0,78264,806,806.0,-1499752637839,-1499752637839,1,1.0
2015012739,11,2,0,0,0,0,0,0,0,0,0,900.0,24957,0,0,2000000,2000000,0,0
2015012739,11,3,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.005050505050505051,1800.0,95964,163,163.0,-1499752741463,-1499752741463,1,1.0
2015012739,12,1,1,2,0.07692307692307693,0.05263157894736842,0.06477732793522267,0.3333333333333333,0.25,0.29166666666666663,0.0021822673321127187,400.0,74700,1712,856.0,-1499755558240,-1499755558013,2,1.0
2015012739,12,2,1,1,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.25,0.25,0.25,0.0010906207704363246,500.0,23168,622,622.0,-1499755633019,-1499755633019,1,1.0
2015012630,2,1,0,0,0,0,0,0,0,0,0,1100.0,23395,0,0,2000000,2000000,0,0
2015012630,7,1,1,2,0.125,0.08333333333333333,0.10416666666666666,0.5,0.5,0.5,0.004901960784313725,0.0,24161,1480,740.0,-1499760053249,-1499760053242,2,1.0
2015012630,7,2,1,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5,0.5,0.5,0.002470782991129889,0.0,44384,804,804.0,-1499760077518,-1499760077518,1,1.0
2015012630,9,1,0,0,0,0,0,0,0,0,0,400.0,21293,0,0,2000000,2000000,0,0
2015012630,9,2,0,0,0,0,0,0,0,0,0,900.0,28796,0,0,2000000,2000000,0,0
2015012630,9,3,0,0,0,0,0,0,0,0,0,5000.0,33072,0,0,2000000,2000000,0,0
2015012630,9,4,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.005050505050505051,5600.0,95375,800,800.0,-1499758219396,-1499758219396,1,1.0
2015012630,9,5,0,0,0,0,0,0,0,0,0,4300.0,45590,0,0,2000000,2000000,0,0
2015012630,9,6,0,0,0,0,0,0,0,0,0,0.0,12796,0,0,2000000,2000000,0,0
2015012630,9,7,0,0,0,0,0,0,0,0,0,400.0,11209,0,0,2000000,2000000,0,0
2015012630,9,8,0,0,0,0,0,0,0,0,0,900.0,18209,0,0,2000000,2000000,0,0
2015012630,9,9,0,0,0,0,0,0,0,0,0,6700.0,47800,0,0,2000000,2000000,0,0
2015012630,9,10,0,0,0,0,0,0,0,0,0,1972.0,11243,0,0,2000000,2000000,0,0
2015012630,10,1,1,1,0.04,0.04,0.04,0.2,0.2,0.2,0.0009834949871260505,300.0,64973,1312,1312.0,-1499758939731,-1499758939731,1,1.0
2015012630,11,1,1,1,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0016494246806713817,0.0,30132,1274,1274.0,-1499759093025,-1499759093025,1,1.0
2015011759,1,1,1,2,0.037037037037037035,0.011764705882352941,0.024400871459694988,0.2,0.06666666666666667,0.13333333333333333,0.00061969444725889,2600.0,70048,1571,785.5,-1499771958743,-1499771956647,2,1.0
2015011759,1,2,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.0037313432835820895,3600.0,29883,1601,1601.0,-1499772029963,-1499772029963,1,1.0
2015011759,1,3,0,0,0,0,0,0,0,0,0,2400.0,42708,0,0,2000000,2000000,0,0
2015011759,1,4,0,0,0,0,0,0,0,0,0,600.0,19056,0,0,2000000,2000000,0,0
2015011759,2,1,0,0,0,0,0,0,0,0,0,1200.0,40677,0,0,2000000,2000000,0,0
2015011759,2,2,1,2,0.04,0.014705882352941176,0.027352941176470587,0.25,0.1,0.175,0.000930636411056519,3400.0,44039,2562,1281.0,-1499773486919,-1499773485667,2,1.0
2015011759,2,3,0,0,0,0,0,0,0,0,0,1700.0,35036,0,0,2000000,2000000,0,0
2015011759,2,4,0,0,0,0,0,0,0,0,0,7800.0,71150,0,0,2000000,2000000,0,0
2015011759,2,6,0,0,0,0,0,0,0,0,0,4200.0,42771,0,0,2000000,2000000,0,0
2015011759,2,7,0,0,0,0,0,0,0,0,0,0.0,24424,0,0,2000000,2000000,0,0
2015011759,2,8,1,1,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.25,0.25,0.25,0.0010576067839129547,2400.0,39519,846,846.0,-1499773740923,-1499773740923,1,1.0
2015011759,2,9,0,0,0,0,0,0,0,0,0,1700.0,27469,0,0,2000000,2000000,0,0
2015011759,3,1,0,0,0,0,0,0,0,0,0,0.0,20001,0,0,2000000,2000000,0,0
2015011759,3,2,0,0,0,0,0,0,0,0,0,800.0,30813,0,0,2000000,2000000,0,0
2015011759,3,3,0,0,0,0,0,0,0,0,0,3400.0,54303,0,0,2000000,2000000,0,0
2015011759,4,1,1,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5,0.5,0.5,0.0024777375283081514,800.0,35516,167,167.0,-1499772364734,-1499772364734,1,1.0
2015011759,5,1,0,0,0,0,0,0,0,0,0,500.0,26931,0,0,2000000,2000000,0,0
2015011759,5,2,1,3,0.14285714285714285,0.01694915254237288,0.07410209846650524,1.0,0.125,0.4861111111111111,0.0017843791877149061,1500.0,48931,1949,649.6666666666666,-1499771770343,-1499771768887,3,1.0
2015011759,6,1,1,2,0.09090909090909091,0.08333333333333333,0.08712121212121213,0.5,0.5,0.5,0.004936041245560648,2400.0,74205,1337,668.5,-1499773240422,-1499773240408,2,1.0
2015011759,7,1,1,4,0.1,0.017543859649122806,0.04305928346364803,0.5,0.125,0.24791666666666665,0.0023791722502865416,1400.0,49404,2227,556.75,-1499771006303,-1499771004698,4,1.0
2015011759,7,2,1,3,1.0,0.030303030303030304,0.4101010101010101,1.0,0.25,0.75,0.003432671018530702,600.0,82361,1687,562.3333333333334,-1499771056245,-1499771055379,3,1.0
2015011759,8,1,0,0,0,0,0,0,0,0,0,600.0,10791,0,0,2000000,2000000,0,0
2015011759,8,2,1,1,0.125,0.125,0.125,0.5,0.5,0.5,0.0024602122179059167,500.0,13748,513,513.0,-1499775725082,-1499775725082,1,1.0
2015011759,8,3,0,0,0,0,0,0,0,0,0,0.0,9608,0,0,2000000,2000000,0,0
2015011759,9,2,0,0,0,0,0,0,0,0,0,300.0,12401,0,0,2000000,2000000,0,0
2015011759,9,3,0,0,0,0,0,0,0,0,0,0.0,12827,0,0,2000000,2000000,0,0
2015011759,9,4,0,0,0,0,0,0,0,0,0,2700.0,20986,0,0,2000000,2000000,0,0
2015011759,9,5,0,0,0,0,0,0,0,0,0,1300.0,25508,0,0,2000000,2000000,0,0
2015011759,9,6,0,0,0,0,0,0,0,0,0,0.0,17353,0,0,2000000,2000000,0,0
2015011759,9,7,0,0,0,0,0,0,0,0,0,0.0,17066,0,0,2000000,2000000,0,0
2015011759,9,8,0,0,0,0,0,0,0,0,0,1700.0,10506,0,0,2000000,2000000,0,0
2015011759,9,10,0,0,0,0,0,0,0,0,0,4200.0,69111,0,0,2000000,2000000,0,0
2015011759,9,11,0,0,0,0,0,0,0,0,0,2000.0,17555,0,0,2000000,2000000,0,0
2015011759,9,12,0,0,0,0,0,0,0,0,0,1000.0,13301,0,0,2000000,2000000,0,0
2015011759,9,13,1,1,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0005271481286241434,2500.0,47373,566,566.0,-1499774370141,-1499774370141,1,1.0
2015011759,9,14,0,0,0,0,0,0,0,0,0,1799.0,16108,0,0,2000000,2000000,0,0
2015011759,9,15,1,5,1.0,0.08333333333333333,0.5166666666666667,1.0,0.5,0.9,0.012254901960784314,4000.0,174008,2679,535.8,-1499774435454,-1499774435670,5,1.0
2015011759,9,16,0,0,0,0,0,0,0,0,0,700.0,18032,0,0,2000000,2000000,0,0
2015011759,9,17,0,0,0,0,0,0,0,0,0,400.0,6338,0,0,2000000,2000000,0,0
2015011759,9,18,0,0,0,0,0,0,0,0,0,0.0,4206,0,0,2000000,2000000,0,0
2015011759,9,19,0,0,0,0,0,0,0,0,0,4100.0,66078,0,0,2000000,2000000,0,0
2015011759,10,1,1,1,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.00039416633819471815,2900.0,76836,236,236.0,-1499771374186,-1499771374186,1,1.0
2015011759,10,2,0,0,0,0,0,0,0,0,0,4731.0,85860,0,0,2000000,2000000,0,0
2015011759,10,3,1,1,0.5,0.5,0.5,1.0,1.0,1.0,0.005050505050505051,0.0,70205,566,566.0,-1499771539690,-1499771539690,1,1.0
2015011759,11,1,1,1,0.0625,0.0625,0.0625,0.5,0.5,0.5,0.0024912122487923847,400.0,48851,87,87.0,-1499775357511,-1499775357511,1,1.0
2015011759,11,2,1,2,0.2,0.018518518518518517,0.10925925925925926,1.0,0.1111111111111111,0.5555555555555556,0.0010889586669403583,1000.0,37066,1827,913.5,-1499775406942,-1499775405707,2,1.0
2015011759,12,1,0,0,0,0,0,0,0,0,0,2100.0,24885,0,0,2000000,2000000,0,0
2015011759,12,2,1,2,0.0625,0.01694915254237288,0.03972457627118644,0.3333333333333333,0.1,0.21666666666666667,0.0009587511690772068,1800.0,44052,2092,1046.0,-1499772534043,-1499772532568,2,1.0
2015011759,12,3,1,4,0.1,0.015151515151515152,0.0451981351981352,0.5,0.09090909090909091,0.2518939393939394,0.0017444395987788923,1900.0,66284,3104,776.0,-1499772578691,-1499772576783,4,1.0
2015011759,12,4,1,5,0.125,0.010869565217391304,0.04947550034506556,0.5,0.06666666666666667,0.23833333333333334,0.0015779755016147423,10800.0,264049,4232,846.4,-1499772645336,-1499772642655,5,1.0
2015011759,12,5,1,2,0.058823529411764705,0.029411764705882353,0.044117647058823525,0.5,0.25,0.375,0.0024495754885678314,800.0,62943,2495,1247.5,-1499772909493,-1499772908850,2,1.0
